FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,CLASIFICADOR_VIATICO_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
20230731,20220812,2022,PIURA,AYABACA,AYABACA,200201,0x2C155408B3A57FADAB75E7EA1FFEC04C,DIRECCION DE OBRAS,20220808,20220812,20220831,18,2.6. 8  1. 4  3,T,500,0,250,250,0
20230731,20220712,2022,PIURA,AYABACA,AYABACA,200201,0x2C155408B3A57FADAB75E7EA1FFEC04C,DIRECCION DE OBRAS,20220711,20220715,20220804,18,2.6. 8  1. 4  3,T,500,0,250,250,0
20230731,20220712,2022,PIURA,AYABACA,AYABACA,200201,0x2C155408B3A57FADAB75E7EA1FFEC04C,DIRECCION DE OBRAS,20220718,20220722,20220804,18,2.6. 8  1. 4  3,T,500,0,250,250,0
20230731,20220630,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x2C155408B3A57FADAB75E7EA1FFEC04C,DIRECCION DE OBRAS,20220628,20220701,20220801,18,2.6. 8  1. 4  3,T,400,0,200,200,0
20230731,20190517,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x2D179B385B88E4C65421FB1EEDCE7331,DIRECCION DE OBRAS,20190516,20190517,20190613,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190826,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x2DF338794E0360A52244234C038D3C64,ALDEA INFANTIL HUARMACA,20190902,20190907,20190917,0,2.3. 2  1. 2  2,T,1600,450,459.47,224.1,480
20230731,20230224,2023,LIMA,LIMA,LIMA,150101,0x2E4C67A83400F0E60E5B358AA7FE600C,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20230221,20230224,20230314,0,2.3. 2  1. 2  2,A,986.67,1500,254.8,300,296
20230731,20230529,2023,LIMA,LIMA,LIMA,150101,0x2E4C67A83400F0E60E5B358AA7FE600C,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20230524,20230527,20230620,0,2.3. 2  1. 2  2,A,960,1251.76,204,360,280
20230731,20220804,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x2E7197495D080D57E1183CCDA27BBD7E,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20220808,20220810,20220826,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20220819,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220811,20220814,20220906,0,2.3. 2  1. 2  2,A,1171.67,3213.59,964,449.28,0
20230731,20220913,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220901,20220903,20220928,0,2.3. 2  1. 2  2,A,760,1265.82,384.6,360,15.4
20230731,20220930,2022,NULL,NULL,NULL,,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20221016,20221021,20221102,0,2.3. 2  1. 1  2,A,12571.2,14010.47,194.11,707.52,691.57
20230731,20221003,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20221004,20221005,20221010,0,2.3. 2  1. 2  2,A,760,1308.94,287.1,368,105
20230731,20220920,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220919,20220920,20221026,0,2.3. 2  1. 2  2,A,411.67,NULL,102,180,123.5
20230731,20220616,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220607,20220609,20220630,0,2.3. 2  1. 2  2,A,1140,1489.05,489.7,140,342
20230731,20220616,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220616,20220617,20220701,0,2.3. 2  1. 2  2,A,760,1436.65,562.2,180,20
20230731,20220601,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220601,20220603,20220630,0,2.3. 2  1. 2  2,A,823.33,1509.37,275.4,180,246.6
20230731,20220428,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220425,20220426,20220515,0,2.3. 2  1. 2  2,A,760,1492.12,229.4,180,228
20230731,20210621,2021,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20210622,20210626,20210704,0,2.3. 2  1. 2  2,A,1293.33,2214.12,212,563,342
20230731,20200228,2020,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200223,20200224,20200305,0,2.3. 2  1. 2  2,A,346.67,1471.61,NULL,199.9,96
20230731,20200228,2020,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200220,20200221,20200311,0,2.3. 2  1. 2  2,A,640,1614.03,NULL,NULL,0
20230731,20200210,2020,CAJAMARCA,JAEN,JAEN,60801,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200209,20200211,20200226,0,2.3. 2  1. 2  2,T,960,0,76,177,288
20230731,20200214,2020,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200213,20200214,20200305,0,2.3. 2  1. 2  2,A,360,2089.57,66,NULL,96
20230731,20220314,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220310,20220311,20220325,0,2.3. 2  1. 2  2,A,640,NULL,746.3,NULL,0
20230731,20220307,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220304,20220304,20220325,0,2.3. 2  1. 2  2,A,320,NULL,NULL,NULL,96
20230731,20220307,2022,NULL,NULL,NULL,,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220305,20220308,20220318,0,2.3. 2  1. 1  2,A,6750,18114.12,180.84,741.16,360
20230731,20220217,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220131,20220202,20220301,0,2.3. 2  1. 2  2,A,666.67,1790.88,899.3,360,0
20230731,20220217,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220207,20220209,20220301,0,2.3. 2  1. 2  2,A,666.67,1478.29,418.5,360,0
20230731,20220217,2022,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20220216,20220218,20220302,0,2.3. 2  1. 2  2,A,666.67,1808.07,313.6,360,0
20230731,20210813,2021,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20210812,20210814,20210921,0,2.3. 2  1. 2  2,A,640,2017.95,459.4,360,0
20230731,20210820,2021,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20210823,20210824,20210824,0,2.3. 2  1. 2  2,A,333.33,1889.59,NULL,180,96
20230731,20210922,2021,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20210922,20210924,20211014,0,2.3. 2  1. 2  2,A,960,2062.01,212,650,288
20230731,20211022,2021,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20211027,20211029,20211220,0,2.3. 2  1. 2  2,A,960,2572.73,305,360,288
20230731,20190903,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190901,20190903,20191010,9,2.3. 2  1. 2  2,A,693.33,1573.8,212,410,72
20230731,20190927,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190927,20190927,20191016,9,2.3. 2  1. 2  2,T,320,0,NULL,NULL,96
20230731,20190918,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190918,20190919,20191015,9,2.3. 2  1. 2  2,A,640,818.71,103.3,189.9,192
20230731,20190916,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190909,20190911,20191010,9,2.3. 2  1. 2  2,A,640,1135.39,346.4,380,0
20230731,20190821,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190821,20190823,20190910,9,2.3. 2  1. 2  2,A,666.67,1058.97,70,150,192
20230731,20190813,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190812,20190814,20190910,9,2.3. 2  1. 2  2,A,666.67,1017.18,46,190,184
20230731,20190723,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190724,20190725,20190820,9,2.3. 2  1. 2  2,A,373.33,885.78,44,NULL,96
20230731,20190723,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190727,20190729,20190826,9,2.3. 2  1. 2  2,A,693.33,1082.64,326,327,50
20230731,20190801,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190801,20190802,20190820,9,2.3. 2  1. 2  2,A,640,1174.44,158.9,290,192
20230731,20190710,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190709,20190710,20190828,9,2.3. 2  1. 2  2,A,346.67,820.42,20,190,96
20230731,20191115,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191114,20191115,20191202,9,2.3. 2  1. 2  2,A,360,1510.53,210.7,NULL,96
20230731,20191122,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191121,20191122,20191202,9,2.3. 2  1. 2  2,A,373.33,1540.02,NULL,170,96
20230731,20191128,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191128,20191130,20191218,9,2.3. 2  1. 2  2,A,960,1098.04,611,260,89
20230731,20191206,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191206,20191207,20191218,9,2.3. 2  1. 2  2,A,640,1405.43,192.5,220,192
20230731,20200131,2020,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200129,20200130,20200211,0,2.3. 2  1. 2  2,A,640,1617.92,790,NULL,0
20230731,20200116,2020,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20200116,20200117,20200205,0,2.3. 2  1. 2  2,A,346.67,1418.68,193,NULL,96
20230731,20191212,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191211,20191212,20191230,9,2.3. 2  1. 2  2,A,640,1629.71,NULL,949.53,0
20230731,20191029,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191024,20191026,20191121,9,2.3. 2  1. 2  2,A,640,1917.06,NULL,500,140
20230731,20191029,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191028,20191029,20191121,9,2.3. 2  1. 2  2,T,640,0,119,480,41
20230731,20191029,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191029,20191030,20191121,9,2.3. 2  1. 2  2,A,320,1746.16,15,190,96
20230731,20191107,2019,TUMBES,TUMBES,TUMBES,240101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191107,20191107,20191121,9,2.3. 2  1. 2  2,T,320,0,NULL,NULL,96
20230731,20191004,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191003,20191004,20191023,9,2.3. 2  1. 2  2,A,640,1875.41,145,214,192
20230731,20191018,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20191020,20191023,20191107,9,2.3. 2  1. 2  2,T,1280,0,329,184,384
20230731,20190520,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190519,20190520,20190528,0,2.3. 2  1. 2  2,A,346.67,1179.96,144.5,190,20
20230731,20190507,2019,NULL,NULL,NULL,,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190508,20190509,20190612,0,2.3. 2  1. 1  2,A,3693.6,8511.8,147.26,71.58,340.26
20230731,20190430,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190502,20190503,20190522,0,2.3. 2  1. 2  2,A,346.67,731.39,NULL,239.9,96
20230731,20190426,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190424,20190425,20190516,0,2.3. 2  1. 2  2,A,360,732,NULL,269.9,96
20230731,20190416,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190416,20190417,20190522,0,2.3. 2  1. 2  2,A,360,1285,NULL,189.9,96
20230731,20190531,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190528,20190530,20190610,0,2.3. 2  1. 2  2,A,640,769.34,225.4,479.8,0
20230731,20190604,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190604,20190604,20190617,0,2.3. 2  1. 2  2,A,320,1089.36,111.8,NULL,96
20230731,20190524,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190521,20190524,20190610,0,2.3. 2  1. 2  2,A,986.67,2130.16,132.5,532,288
20230731,20190403,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190403,20190404,20190429,0,2.3. 2  1. 2  2,A,333.33,881,NULL,345,0
20230731,20190402,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190326,20190328,20190408,0,2.3. 2  1. 2  2,A,653.33,1013,464,170,20
20230731,20190213,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190213,20190215,20190304,0,2.3. 2  1. 2  2,A,666.67,1669,NULL,150.33,192
20230731,20190206,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190203,20190205,20190212,0,2.3. 2  1. 2  2,A,666.67,1078.5,224,400,0
20230731,20190220,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190220,20190222,20190304,0,2.3. 2  1. 2  2,A,680,1034,117,629.8,0
20230731,20190314,2019,LIMA,LIMA,LIMA,150101,0x2F2A67D1A5FF55E5A25D37CD4E9DBE84,GOBERNACION REGIONAL,20190314,20190315,20190415,0,2.3. 2  1. 2  2,A,360,829,NULL,NULL,96
20230731,20190221,2019,LIMA,LIMA,LIMA,150101,0x2F92734041F3B703F7C860E6C76FC073,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20190220,20190222,20190224,0,2.3. 2  1. 2  2,A,640,663,148,300,192
20230731,20190207,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x2F92734041F3B703F7C860E6C76FC073,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20190207,20190208,20190219,0,2.3. 2  1. 2  2,T,320,50,84,140,144
20230731,20190327,2019,LIMA,LIMA,LIMA,150101,0x2F92734041F3B703F7C860E6C76FC073,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20190322,20190322,20190506,0,2.3. 2  1. 2  2,A,320,668,74,150,96
20230731,20190628,2019,LIMA,LIMA,LIMA,150101,0x2F92734041F3B703F7C860E6C76FC073,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190630,20190703,20190805,0,2.3. 2  1. 2  2,A,1280,NULL,396,500,384
20230731,20190816,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x2F92734041F3B703F7C860E6C76FC073,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190926,20190927,20191022,18,2.3. 2  1. 2  2,T,640,50,NULL,NULL,0
20230731,20190920,2019,LIMA,LIMA,LIMA,150101,0x2F92734041F3B703F7C860E6C76FC073,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190919,20190920,20191203,18,2.3. 2  1. 2  2,A,360,1114.29,174,90,96
20230731,20190903,2019,TUMBES,TUMBES,TUMBES,240101,0x2F92734041F3B703F7C860E6C76FC073,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190913,20190914,20191203,18,2.3. 2  1. 2  2,T,640,50,99,202.5,96
20230731,20190903,2019,LIMA,LIMA,LIMA,150101,0x2F92734041F3B703F7C860E6C76FC073,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190905,20190906,20191113,18,2.3. 2  1. 2  2,A,320,825.54,134,90,96
20230731,20221017,2022,LIMA,LIMA,LIMA,150101,0x2FBBAD2C136C7E193FEBEB86CB388221,SECRETARIO GENERAL DE LA PRESIDENCIA REGIONAL,20221015,20221019,20221118,0,2.3. 2  1. 2  2,A,1280,2100,642.89,300,338
20230731,20230602,2023,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20230606,20230607,20230620,0,2.3. 2  1. 2  2,T,320,170,121,120,79
20230731,20230323,2023,SAN MARTIN,RIOJA,RIOJA,220801,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20230329,20230331,20230412,0,2.3. 2  1. 2  2,T,640,210,NULL,NULL,0
20230731,20210820,2021,LIMA,LIMA,LIMA,150101,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20210825,20210825,20210917,0,2.3. 2  1. 2  2,A,26.67,980,13,NULL,0
20230731,20210820,2021,LIMA,LIMA,LIMA,150101,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20210825,20210826,20210917,0,2.3. 2  1. 2  2,A,640,1650,140.8,140,192
20230731,20220711,2022,SAN MARTIN,RIOJA,RIOJA,220801,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20220720,20220722,20220803,0,2.3. 2  1. 2  2,T,640,300,316,100,409
20230731,20220922,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x316273C26B94583DC11A9B4123070CA8,ALDEA SAN MIGUEL PIURA,20220919,20220920,20221017,0,2.3. 2  1. 2  2,T,200,0,99,100,0
20230731,20191212,2019,LIMA,LIMA,MIRAFLORES,150122,0x316273C26B94583DC11A9B4123070CA8,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20191216,20191217,20191231,18,2.3. 2  1. 2  2,T,640,300,298.8,150,192
20230731,20220809,2022,LIMA,LIMA,LIMA,150101,0x318EAB04286AD2F7F9E5AD3CDCC4924B,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20220810,20220813,20220831,0,2.3. 2  1. 2  2,T,653.33,300,241.9,265,186.43
20230731,20220802,2022,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0x31AE829AB8ED768F3A0B174B017D7A42,OFICINA REGIONAL DE ADMINISTRACION,20220809,20220814,20220825,0,2.3. 2  1. 2  2,T,1920,200,478.5,1035,406.5
20230731,20221205,2022,PIURA,TALARA,MANCORA,200706,0x31AE829AB8ED768F3A0B174B017D7A42,OFICINA REGIONAL DE ADMINISTRACION,20221207,20221210,20221212,0,2.3. 2  1. 2  2,T,480,30,199.5,200,80
20230731,20191217,2019,LIMA,LIMA,LIMA,150101,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191211,20191213,20200123,9,2.3. 2  1. 2  2,A,640,1132.99,192,200,192
20230731,20191209,2019,PIURA,AYABACA,AYABACA,200201,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191204,20191207,20191230,9,2.3. 2  1. 2  2,T,259.98,0,180,120,0
20230731,20191113,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20191113,20191116,20191128,9,2.3. 2  1. 2  2,T,346.64,0,260,40,0
20230731,20191113,2019,PIURA,AYABACA,MONTERO,200205,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20191113,20191116,20191128,9,2.3. 2  1. 2  2,T,346.64,0,260,40,0
20230731,20190903,2019,LIMA,LIMA,LIMA,150101,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190902,20190903,20191107,18,2.3. 2  1. 2  2,A,640,930,NULL,NULL,0
20230731,20190913,2019,TUMBES,TUMBES,TUMBES,240101,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190913,20190914,20191003,9,2.3. 2  1. 2  2,T,640,0,256,200,184
20230731,20190628,2019,LIMA,LIMA,LIMA,150101,0x34CEDA6CF3D6FA947AFD40696EEBA1B7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190626,20190628,20190809,18,2.3. 2  1. 2  2,A,640,830,256,200,184
20230731,20230704,2023,CUSCO,CUSCO,CUSCO,80101,0x3676F92C59F8990F1FE278FC37D5A5E8,SECRETARIA DE CONSEJO REGIONAL,20230706,20230709,20230809,0,2.3. 2  1. 2  2,A,1280,1690,NULL,600,384
20230731,20190906,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x36C5D6296C53F378FBE4498D552A2607,OFICINA REGIONAL DE SEGURIDAD Y DEFENSA NACIONAL,20190910,20190912,20190930,0,2.3. 2  1. 2  2,T,960,100,372,200,341
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x3814BA58BF550B0411BA5A58127C23E8,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20230527,20230531,20230606,0,2.3. 2  1. 2  2,T,1280,300,329.3,NULL,384
20230731,20221025,2022,LIMA,LIMA,LIMA,150101,0x3814BA58BF550B0411BA5A58127C23E8,OFICINA DE RECURSOS HUMANOS,20221106,20221111,20221121,0,2.3. 2  1. 2  2,T,1600,300,446.7,NULL,480
20230731,20220425,2022,LIMA,LIMA,LIMA,150101,0x384961B30BCB38663FDEFC9D18AC696F,OFICINA DE RECURSOS HUMANOS,20220419,20220423,20220518,0,2.3. 2  1. 2  2,T,1280,260,537.4,330,384
20230731,20190412,2019,LIMA,LIMA,JESUS MARIA,150113,0x384961B30BCB38663FDEFC9D18AC696F,OFICINA DE RECURSOS HUMANOS,20190421,20190422,20190517,0,2.3. 2  1. 2  2,T,320,300,114,110,96
20230731,20220804,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x386552DBFB94CAC9503E9E244153558F,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20220808,20220810,20220908,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20220531,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x386552DBFB94CAC9503E9E244153558F,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20220531,20220602,20220616,0,2.3. 2  1. 2  2,T,640,100,208,260,272
20230731,20221201,2022,CUSCO,CUSCO,CUSCO,80101,0x386552DBFB94CAC9503E9E244153558F,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20221205,20221209,20221230,0,2.3. 2  1. 2  2,A,1600,2000,637,480,480
20230731,20230228,2023,PIURA,AYABACA,AYABACA,200201,0x38809FE2AD618C0D798512A3FF237B7A,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20230228,20230301,20230320,0,2.3. 2  1. 2  2,T,200,0,100,50,0
20230731,20190514,2019,PIURA,AYABACA,AYABACA,200201,0x38809FE2AD618C0D798512A3FF237B7A,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20190523,20190524,20190531,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20190404,2019,PIURA,AYABACA,MONTERO,200205,0x38809FE2AD618C0D798512A3FF237B7A,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20190411,20190412,20190423,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20191018,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x38809FE2AD618C0D798512A3FF237B7A,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20191024,20191025,20191106,9,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20191113,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x3883787749EB5F07A630854CC6B79520,OFICINA DE RECAUDACION,20191113,20191116,20191125,0,2.3. 2  1. 2  2,T,346.64,0,180,120,0
20230731,20191113,2019,PIURA,AYABACA,MONTERO,200205,0x3883787749EB5F07A630854CC6B79520,OFICINA DE RECAUDACION,20191113,20191116,20191125,0,2.3. 2  1. 2  2,T,346.64,0,180,120,0
